,name,CEFR,Error_type
65143,2017_OBy_128_1.txt,B1+,Absence of a component in clause or sentence
65144,2017_OBy_128_1.txt,B1+,Agreement
65145,2017_OBy_128_1.txt,B1+,Voice
65146,2017_OBy_128_1.txt,B1+,Agreement
65147,2017_OBy_128_1.txt,B1+,Noun number
65148,2017_OBy_128_1.txt,B1+,Referential device
65149,2017_OBy_128_1.txt,B1+,Articles
65150,2017_OBy_128_1.txt,B1+,Articles
65151,2017_OBy_128_1.txt,B1+,Word order
65152,2017_OBy_128_1.txt,B1+,Agreement
65153,2017_OBy_128_1.txt,B1+,Articles
65154,2017_OBy_128_1.txt,B1+,Agreement
65155,2017_OBy_128_1.txt,B1+,Articles
65156,2017_OBy_128_1.txt,B1+,Articles
65157,2017_OBy_128_1.txt,B1+,Articles
65158,2017_OBy_128_1.txt,B1+,Agreement
65159,2017_OBy_128_1.txt,B1+,Prepositions
65160,2017_OBy_128_1.txt,B1+,Articles
65223,2017_OBy_129_1.txt,B1+,Relative clauses
65224,2017_OBy_129_1.txt,B1+,Absence of a component in clause or sentence
65225,2017_OBy_129_1.txt,B1+,Punctuation
65226,2017_OBy_129_1.txt,B1+,Articles
65227,2017_OBy_129_1.txt,B1+,Spelling
65228,2017_OBy_129_1.txt,B1+,Prepositions
65229,2017_OBy_129_1.txt,B1+,Prepositions
65230,2017_OBy_129_1.txt,B1+,Noun number
65231,2017_OBy_129_1.txt,B1+,Prepositions
65232,2017_OBy_129_1.txt,B1+,Articles
65233,2017_OBy_129_1.txt,B1+,Spelling
65234,2017_OBy_129_1.txt,B1+,Redundant component in clause or sentence
65235,2017_OBy_129_1.txt,B1+,Redundant component in clause or sentence
65236,2017_OBy_129_1.txt,B1+,Spelling
65237,2017_OBy_129_1.txt,B1+,Redundant component in clause or sentence
65238,2017_OBy_129_1.txt,B1+,Prepositions
65239,2017_OBy_129_1.txt,B1+,Verb pattern
65240,2017_OBy_129_1.txt,B1+,Articles
65241,2017_OBy_129_1.txt,B1+,Choice of lexical item
65242,2017_OBy_129_1.txt,B1+,Articles
65243,2017_OBy_129_1.txt,B1+,Spelling
65244,2017_OBy_129_1.txt,B1+,Absence of necessary explanation or detail
65245,2017_OBy_129_1.txt,B1+,Prepositions
65246,2017_OBy_129_1.txt,B1+,Articles
65247,2017_OBy_129_1.txt,B1+,Redundant component in clause or sentence
65248,2017_OBy_129_1.txt,B1+,Articles
65249,2017_OBy_129_1.txt,B1+,Articles
65250,2017_OBy_129_1.txt,B1+,Spelling
65306,2017_OBy_130_1.txt,B1,Noun number
65307,2017_OBy_130_1.txt,B1,Absence of a component in clause or sentence
65308,2017_OBy_130_1.txt,B1,Articles
65309,2017_OBy_130_1.txt,B1,Articles
65310,2017_OBy_130_1.txt,B1,Agreement
65311,2017_OBy_130_1.txt,B1,Spelling
65312,2017_OBy_130_1.txt,B1,Articles
65313,2017_OBy_130_1.txt,B1,Articles
65314,2017_OBy_130_1.txt,B1,Spelling
65315,2017_OBy_130_1.txt,B1,Spelling
65316,2017_OBy_130_1.txt,B1,Noun number
65317,2017_OBy_130_1.txt,B1,Spelling
65318,2017_OBy_130_1.txt,B1,Spelling
65319,2017_OBy_130_1.txt,B1,Agreement
65320,2017_OBy_130_1.txt,B1,Absence of necessary explanation or detail
65321,2017_OBy_130_1.txt,B1,Spelling
65322,2017_OBy_130_1.txt,B1,Spelling
65323,2017_OBy_130_1.txt,B1,Agreement
65324,2017_OBy_130_1.txt,B1,Confusion of categories
65325,2017_OBy_130_1.txt,B1,Articles
65326,2017_OBy_130_1.txt,B1,Absence of a component in clause or sentence
65327,2017_OBy_130_1.txt,B1,Articles
65328,2017_OBy_130_1.txt,B1,Choice of lexical item
65329,2017_OBy_130_1.txt,B1,Absence of a component in clause or sentence
65330,2017_OBy_130_1.txt,B1,Punctuation
65331,2017_OBy_130_1.txt,B1,Articles
65332,2017_OBy_130_1.txt,B1,Articles
65333,2017_OBy_130_1.txt,B1,Agreement
65334,2017_OBy_130_1.txt,B1,Noun number
65335,2017_OBy_130_1.txt,B1,Articles
65401,2017_OBy_132_1.txt,B1,Punctuation
65402,2017_OBy_132_1.txt,B1,Tense form
65403,2017_OBy_132_1.txt,B1,Tense form
65404,2017_OBy_132_1.txt,B1,Tense form
65405,2017_OBy_132_1.txt,B1,Confusion of categories
65406,2017_OBy_132_1.txt,B1,Articles
65407,2017_OBy_132_1.txt,B1,Spelling
65408,2017_OBy_132_1.txt,B1,Articles
65409,2017_OBy_132_1.txt,B1,Spelling
65410,2017_OBy_132_1.txt,B1,Noun number
65411,2017_OBy_132_1.txt,B1,Punctuation
65412,2017_OBy_132_1.txt,B1,Spelling
65413,2017_OBy_132_1.txt,B1,Confusion of categories
65414,2017_OBy_132_1.txt,B1,Absence of a component in clause or sentence
65415,2017_OBy_132_1.txt,B1,Prepositions
65416,2017_OBy_132_1.txt,B1,Prepositions
65417,2017_OBy_132_1.txt,B1,Articles
65418,2017_OBy_132_1.txt,B1,Agreement
65419,2017_OBy_132_1.txt,B1,Agreement
65420,2017_OBy_132_1.txt,B1,Articles
65421,2017_OBy_132_1.txt,B1,Spelling
65422,2017_OBy_132_1.txt,B1,Modals
65423,2017_OBy_132_1.txt,B1,Agreement
65424,2017_OBy_132_1.txt,B1,Prepositions
65425,2017_OBy_132_1.txt,B1,Articles
65426,2017_OBy_132_1.txt,B1,Agreement
65427,2017_OBy_132_1.txt,B1,Redundant component in clause or sentence
65450,2017_OBy_133_1.txt,B1+,Articles
65451,2017_OBy_133_1.txt,B1+,Articles
65452,2017_OBy_133_1.txt,B1+,Confusion of structures
65453,2017_OBy_133_1.txt,B1+,Confusion of structures
65454,2017_OBy_133_1.txt,B1+,Articles
65455,2017_OBy_133_1.txt,B1+,Relative clauses
65456,2017_OBy_133_1.txt,B1+,Choice of lexical item
65457,2017_OBy_133_1.txt,B1+,Choice of lexical item
65458,2017_OBy_133_1.txt,B1+,Articles
65459,2017_OBy_133_1.txt,B1+,Choice of lexical item
65460,2017_OBy_133_1.txt,B1+,Articles
65461,2017_OBy_133_1.txt,B1+,Confusion of structures
65462,2017_OBy_133_1.txt,B1+,Spelling
65463,2017_OBy_133_1.txt,B1+,Articles
65464,2017_OBy_133_1.txt,B1+,Absence of a component in clause or sentence
65465,2017_OBy_133_1.txt,B1+,Articles
65466,2017_OBy_133_1.txt,B1+,Noun number
65467,2017_OBy_133_1.txt,B1+,Articles
65468,2017_OBy_133_1.txt,B1+,Confusion of structures
65469,2017_OBy_133_1.txt,B1+,Noun number
65470,2017_OBy_133_1.txt,B1+,Choice of lexical item
65471,2017_OBy_133_1.txt,B1+,Redundant component in clause or sentence
65472,2017_OBy_133_1.txt,B1+,Spelling
65473,2017_OBy_133_1.txt,B1+,Spelling
65474,2017_OBy_133_1.txt,B1+,Spelling
65475,2017_OBy_133_1.txt,B1+,Noun number
65476,2017_OBy_133_1.txt,B1+,Referential device
65477,2017_OBy_133_1.txt,B1+,Confusion of structures
65478,2017_OBy_133_1.txt,B1+,Noun number
65490,2017_OBy_134_1.txt,B1+,Absence of necessary explanation or detail
65491,2017_OBy_134_1.txt,B1+,Articles
65492,2017_OBy_134_1.txt,B1+,Agreement
65493,2017_OBy_134_1.txt,B1+,Agreement
65494,2017_OBy_134_1.txt,B1+,Choice of lexical item
65495,2017_OBy_134_1.txt,B1+,Confusion of categories
65496,2017_OBy_134_1.txt,B1+,Absence of a component in clause or sentence
65497,2017_OBy_134_1.txt,B1+,Confusion of categories
65498,2017_OBy_134_1.txt,B1+,Noun number
65499,2017_OBy_134_1.txt,B1+,Inappropriate register
65500,2017_OBy_134_1.txt,B1+,Redundant component in clause or sentence
65501,2017_OBy_134_1.txt,B1+,Redundant component in clause or sentence
65502,2017_OBy_134_1.txt,B1+,Verb pattern
65503,2017_OBy_134_1.txt,B1+,Spelling
65504,2017_OBy_134_1.txt,B1+,Absence of a component in clause or sentence
65505,2017_OBy_134_1.txt,B1+,Articles
65506,2017_OBy_134_1.txt,B1+,Articles
65507,2017_OBy_134_1.txt,B1+,Choice of lexical item
65549,2017_OBy_136_1.txt,B1+,Word order
65550,2017_OBy_136_1.txt,B1+,Choice of lexical item
65551,2017_OBy_136_1.txt,B1+,Articles
65552,2017_OBy_136_1.txt,B1+,Referential device
65553,2017_OBy_136_1.txt,B1+,Noun number
65554,2017_OBy_136_1.txt,B1+,Absence of necessary explanation or detail
65555,2017_OBy_136_1.txt,B1+,Spelling
65556,2017_OBy_136_1.txt,B1+,Articles
65557,2017_OBy_136_1.txt,B1+,Noun number
65558,2017_OBy_136_1.txt,B1+,Absence of a component in clause or sentence
65559,2017_OBy_136_1.txt,B1+,Agreement
65560,2017_OBy_136_1.txt,B1+,Articles
65561,2017_OBy_136_1.txt,B1+,Noun number
65562,2017_OBy_136_1.txt,B1+,Absence of a component in clause or sentence
65563,2017_OBy_136_1.txt,B1+,Spelling
65564,2017_OBy_136_1.txt,B1+,Agreement
65565,2017_OBy_136_1.txt,B1+,Articles
65566,2017_OBy_136_1.txt,B1+,Agreement
65567,2017_OBy_136_1.txt,B1+,Articles
65568,2017_OBy_136_1.txt,B1+,Articles
65569,2017_OBy_136_1.txt,B1+,Agreement
65570,2017_OBy_136_1.txt,B1+,Redundant component in clause or sentence
65628,2017_OBy_137_1.txt,B1+,Spelling
65629,2017_OBy_137_1.txt,B1+,Negation
65630,2017_OBy_137_1.txt,B1+,Choice of lexical item
65631,2017_OBy_137_1.txt,B1+,Linking device
65632,2017_OBy_137_1.txt,B1+,Parallel constructions
65633,2017_OBy_137_1.txt,B1+,Spelling
65634,2017_OBy_137_1.txt,B1+,Agreement
65635,2017_OBy_137_1.txt,B1+,Articles
65636,2017_OBy_137_1.txt,B1+,Articles
65637,2017_OBy_137_1.txt,B1+,Choice of tense
65638,2017_OBy_137_1.txt,B1+,Articles
65639,2017_OBy_137_1.txt,B1+,Articles
65640,2017_OBy_137_1.txt,B1+,Degree of comparison
65641,2017_OBy_137_1.txt,B1+,Choice of lexical item
65642,2017_OBy_137_1.txt,B1+,Relative clauses
65643,2017_OBy_137_1.txt,B1+,Spelling
65644,2017_OBy_137_1.txt,B1+,Spelling
65680,2017_OBy_138_1.txt,B2+,Articles
65681,2017_OBy_138_1.txt,B2+,Articles
65682,2017_OBy_138_1.txt,B2+,Articles
65683,2017_OBy_138_1.txt,B2+,Agreement
65684,2017_OBy_138_1.txt,B2+,Articles
65685,2017_OBy_138_1.txt,B2+,Articles
65686,2017_OBy_138_1.txt,B2+,Choice of lexical item
65687,2017_OBy_138_1.txt,B2+,Degree of comparison
65688,2017_OBy_138_1.txt,B2+,Spelling
65689,2017_OBy_138_1.txt,B2+,Spelling
65707,2017_OBy_139_1.txt,B1,Tense form
65708,2017_OBy_139_1.txt,B1,Word choice
65709,2017_OBy_139_1.txt,B1,Punctuation
65710,2017_OBy_139_1.txt,B1,Redundant component in clause or sentence
65711,2017_OBy_139_1.txt,B1,Redundant component in clause or sentence
65712,2017_OBy_139_1.txt,B1,Possessive form of a noun
65713,2017_OBy_139_1.txt,B1,Spelling
65714,2017_OBy_139_1.txt,B1,Spelling
65715,2017_OBy_139_1.txt,B1,Spelling
65716,2017_OBy_139_1.txt,B1,Spelling
65717,2017_OBy_139_1.txt,B1,Articles
65718,2017_OBy_139_1.txt,B1,Articles
65719,2017_OBy_139_1.txt,B1,Tense form
65720,2017_OBy_139_1.txt,B1,Articles
65721,2017_OBy_139_1.txt,B1,Noun number
65722,2017_OBy_139_1.txt,B1,Choice of tense
65723,2017_OBy_139_1.txt,B1,Tense form
65724,2017_OBy_139_1.txt,B1,Choice of lexical item
65725,2017_OBy_139_1.txt,B1,Tense form
65726,2017_OBy_139_1.txt,B1,Confusion of categories
65727,2017_OBy_139_1.txt,B1,Word choice
65728,2017_OBy_139_1.txt,B1,Spelling
65729,2017_OBy_139_1.txt,B1,Absence of necessary explanation or detail
65730,2017_OBy_139_1.txt,B1,Punctuation
65731,2017_OBy_139_1.txt,B1,Noun number
65732,2017_OBy_139_1.txt,B1,Articles
65733,2017_OBy_139_1.txt,B1,Punctuation
65734,2017_OBy_139_1.txt,B1,Tense form
65735,2017_OBy_139_1.txt,B1,Tense form
65736,2017_OBy_139_1.txt,B1,Spelling
65737,2017_OBy_139_1.txt,B1,Absence of necessary explanation or detail
65738,2017_OBy_139_1.txt,B1,Spelling
65739,2017_OBy_13_1.txt,C1,Spelling
65740,2017_OBy_13_1.txt,C1,Choice of tense
65741,2017_OBy_13_1.txt,C1,Absence of a component in clause or sentence
65742,2017_OBy_13_1.txt,C1,Choice of tense
65743,2017_OBy_13_1.txt,C1,Articles
65744,2017_OBy_13_1.txt,C1,Voice
65745,2017_OBy_13_1.txt,C1,Choice of tense
65746,2017_OBy_13_1.txt,C1,Punctuation
65747,2017_OBy_13_1.txt,C1,Absence of a component in clause or sentence
65748,2017_OBy_13_1.txt,C1,Absence of a component in clause or sentence
65749,2017_OBy_13_1.txt,C1,Word order
65750,2017_OBy_13_1.txt,C1,"Change, addition, deletion of a part of collocation"
65751,2017_OBy_13_1.txt,C1,Noun number
65752,2017_OBy_13_1.txt,C1,Word order
65763,2017_OBy_140_1.txt,B1+,Articles
65764,2017_OBy_140_1.txt,B1+,Spelling
65765,2017_OBy_140_1.txt,B1+,Spelling
65766,2017_OBy_140_1.txt,B1+,Punctuation
65767,2017_OBy_140_1.txt,B1+,Referential device
65768,2017_OBy_140_1.txt,B1+,Noun number
65769,2017_OBy_140_1.txt,B1+,Articles
65770,2017_OBy_140_1.txt,B1+,Agreement
65771,2017_OBy_140_1.txt,B1+,Articles
65772,2017_OBy_140_1.txt,B1+,Spelling
65773,2017_OBy_140_1.txt,B1+,Spelling
65774,2017_OBy_140_1.txt,B1+,Spelling
65775,2017_OBy_140_1.txt,B1+,Spelling
65776,2017_OBy_140_1.txt,B1+,Spelling
65777,2017_OBy_140_1.txt,B1+,Spelling
65778,2017_OBy_140_1.txt,B1+,Word order
65779,2017_OBy_140_1.txt,B1+,Spelling
65780,2017_OBy_140_1.txt,B1+,Articles
65781,2017_OBy_140_1.txt,B1+,Agreement
65782,2017_OBy_140_1.txt,B1+,Articles
65783,2017_OBy_140_1.txt,B1+,Absence of a component in clause or sentence
65784,2017_OBy_140_1.txt,B1+,Choice of lexical item
65785,2017_OBy_140_1.txt,B1+,Inappropriate register
65786,2017_OBy_140_1.txt,B1+,Articles
65787,2017_OBy_140_1.txt,B1+,Noun number
65788,2017_OBy_140_1.txt,B1+,Spelling
65789,2017_OBy_140_1.txt,B1+,Spelling
65790,2017_OBy_140_1.txt,B1+,Absence of a component in clause or sentence
65791,2017_OBy_140_1.txt,B1+,Confusion of structures
65792,2017_OBy_140_1.txt,B1+,Articles
65793,2017_OBy_140_1.txt,B1+,Prepositions
65794,2017_OBy_140_1.txt,B1+,Noun number
65795,2017_OBy_140_1.txt,B1+,Absence of a component in clause or sentence
65796,2017_OBy_140_1.txt,B1+,Spelling
65797,2017_OBy_140_1.txt,B1+,Spelling
65798,2017_OBy_140_1.txt,B1+,Redundant component in clause or sentence
65799,2017_OBy_140_1.txt,B1+,Spelling
65800,2017_OBy_141_1.txt,B1+,Noun number
65801,2017_OBy_141_1.txt,B1+,Choice of lexical item
65802,2017_OBy_141_1.txt,B1+,Redundant component in clause or sentence
65803,2017_OBy_141_1.txt,B1+,Spelling
65804,2017_OBy_141_1.txt,B1+,Spelling
65805,2017_OBy_141_1.txt,B1+,Agreement
65806,2017_OBy_141_1.txt,B1+,Inappropriate register
65807,2017_OBy_141_1.txt,B1+,Choice of lexical item
65808,2017_OBy_141_1.txt,B1+,Punctuation
65809,2017_OBy_141_1.txt,B1+,Articles
65810,2017_OBy_141_1.txt,B1+,Articles
65811,2017_OBy_141_1.txt,B1+,Choice of lexical item
65812,2017_OBy_141_1.txt,B1+,Articles
65813,2017_OBy_141_1.txt,B1+,Confusion of categories
65814,2017_OBy_141_1.txt,B1+,Articles
65815,2017_OBy_141_1.txt,B1+,Prepositions
65816,2017_OBy_141_1.txt,B1+,Articles
65817,2017_OBy_141_1.txt,B1+,Choice of lexical item
65818,2017_OBy_141_1.txt,B1+,Articles
65819,2017_OBy_141_1.txt,B1+,Referential device
65820,2017_OBy_141_1.txt,B1+,Absence of a component in clause or sentence
65821,2017_OBy_141_1.txt,B1+,Confusion of categories
65822,2017_OBy_141_1.txt,B1+,Articles
65836,2017_OBy_142_1.txt,B1,Inappropriate register
65837,2017_OBy_142_1.txt,B1,Spelling
65838,2017_OBy_142_1.txt,B1,Spelling
65839,2017_OBy_142_1.txt,B1,Spelling
65840,2017_OBy_142_1.txt,B1,Agreement
65841,2017_OBy_142_1.txt,B1,Articles
65842,2017_OBy_142_1.txt,B1,Articles
65843,2017_OBy_142_1.txt,B1,Spelling
65844,2017_OBy_142_1.txt,B1,Articles
65845,2017_OBy_142_1.txt,B1,Choice of tense
65846,2017_OBy_142_1.txt,B1,Articles
65847,2017_OBy_142_1.txt,B1,Noun number
65848,2017_OBy_142_1.txt,B1,Absence of a component in clause or sentence
65849,2017_OBy_142_1.txt,B1,Capitalisation
65868,2017_OBy_143_1.txt,B1+,Tense form
65869,2017_OBy_143_1.txt,B1+,Spelling
65870,2017_OBy_143_1.txt,B1+,Articles
65871,2017_OBy_143_1.txt,B1+,Articles
65872,2017_OBy_143_1.txt,B1+,Noun number
65873,2017_OBy_143_1.txt,B1+,Tense form
65874,2017_OBy_143_1.txt,B1+,Word choice
65875,2017_OBy_143_1.txt,B1+,Articles
65876,2017_OBy_143_1.txt,B1+,Spelling
65877,2017_OBy_143_1.txt,B1+,Absence of necessary explanation or detail
65878,2017_OBy_143_1.txt,B1+,Absence of necessary explanation or detail
65879,2017_OBy_143_1.txt,B1+,Choice of lexical item
65880,2017_OBy_143_1.txt,B1+,Articles
65881,2017_OBy_143_1.txt,B1+,Noun number
65882,2017_OBy_143_1.txt,B1+,Spelling
65883,2017_OBy_143_1.txt,B1+,Choice of tense
65884,2017_OBy_143_1.txt,B1+,Spelling
65885,2017_OBy_143_1.txt,B1+,Tense form
65886,2017_OBy_143_1.txt,B1+,Spelling
65887,2017_OBy_143_1.txt,B1+,Absence of necessary explanation or detail
65888,2017_OBy_143_1.txt,B1+,Articles
65889,2017_OBy_143_1.txt,B1+,Tense form
65890,2017_OBy_143_1.txt,B1+,Articles
65891,2017_OBy_143_1.txt,B1+,Spelling
65892,2017_OBy_143_1.txt,B1+,Articles
65893,2017_OBy_143_1.txt,B1+,Tense form
65894,2017_OBy_143_1.txt,B1+,Spelling
65895,2017_OBy_143_1.txt,B1+,Word choice
65896,2017_OBy_143_1.txt,B1+,Word choice
65897,2017_OBy_143_1.txt,B1+,Articles
65898,2017_OBy_143_1.txt,B1+,Tense form
65899,2017_OBy_143_1.txt,B1+,Prepositions
65900,2017_OBy_143_1.txt,B1+,Articles
65901,2017_OBy_143_1.txt,B1+,Prepositions
65902,2017_OBy_143_1.txt,B1+,Choice of lexical item
65903,2017_OBy_143_1.txt,B1+,Articles
65904,2017_OBy_143_1.txt,B1+,Absence of a component in clause or sentence
65905,2017_OBy_143_1.txt,B1+,Tense form
65906,2017_OBy_143_1.txt,B1+,Articles
65907,2017_OBy_143_1.txt,B1+,ÐšÐ¾Ð¼Ð¼ÐµÐ½Ñ‚Ð°Ñ€Ð¸Ð¹
65908,2017_OBy_143_1.txt,B1+,Redundant component in clause or sentence
65929,2017_OBy_144_1.txt,B1+,Articles
65930,2017_OBy_144_1.txt,B1+,Spelling
65931,2017_OBy_144_1.txt,B1+,Agreement
65932,2017_OBy_144_1.txt,B1+,Prepositions
65933,2017_OBy_144_1.txt,B1+,Degree of comparison
65934,2017_OBy_144_1.txt,B1+,Degree of comparison
65935,2017_OBy_144_1.txt,B1+,Referential device
65936,2017_OBy_144_1.txt,B1+,Degree of comparison
65978,2017_OBy_146_1.txt,B1+,Spelling
65979,2017_OBy_146_1.txt,B1+,Punctuation
65980,2017_OBy_146_1.txt,B1+,Redundant component in clause or sentence
65981,2017_OBy_146_1.txt,B1+,Redundant component in clause or sentence
65982,2017_OBy_146_1.txt,B1+,Choice of lexical item
65983,2017_OBy_146_1.txt,B1+,Absence of a component in clause or sentence
65984,2017_OBy_146_1.txt,B1+,Noun number
65985,2017_OBy_146_1.txt,B1+,Articles
65986,2017_OBy_146_1.txt,B1+,Tense form
65987,2017_OBy_146_1.txt,B1+,Inappropriate register
65988,2017_OBy_146_1.txt,B1+,Confusion of categories
65989,2017_OBy_146_1.txt,B1+,Absence of a component in clause or sentence
65990,2017_OBy_146_1.txt,B1+,Noun number
65991,2017_OBy_146_1.txt,B1+,Tense form
65992,2017_OBy_146_1.txt,B1+,Choice of lexical item
65993,2017_OBy_146_1.txt,B1+,Noun number
65994,2017_OBy_146_1.txt,B1+,Absence of necessary explanation or detail
65995,2017_OBy_146_1.txt,B1+,Absence of necessary explanation or detail
65996,2017_OBy_146_1.txt,B1+,Articles
65997,2017_OBy_146_1.txt,B1+,Articles
65998,2017_OBy_146_1.txt,B1+,Articles
65999,2017_OBy_146_1.txt,B1+,Articles
66000,2017_OBy_146_1.txt,B1+,Spelling
66001,2017_OBy_146_1.txt,B1+,Spelling
66002,2017_OBy_146_1.txt,B1+,Determiners
66003,2017_OBy_146_1.txt,B1+,Tense form
66004,2017_OBy_146_1.txt,B1+,Articles
66005,2017_OBy_146_1.txt,B1+,Noun number
66006,2017_OBy_146_1.txt,B1+,Articles
66007,2017_OBy_146_1.txt,B1+,Articles
66008,2017_OBy_146_1.txt,B1+,Articles
66009,2017_OBy_146_1.txt,B1+,Spelling
66010,2017_OBy_146_1.txt,B1+,Punctuation
66011,2017_OBy_146_1.txt,B1+,Punctuation
66012,2017_OBy_146_1.txt,B1+,Articles
66013,2017_OBy_146_1.txt,B1+,Noun number
66014,2017_OBy_146_1.txt,B1+,Prepositions
66015,2017_OBy_146_1.txt,B1+,Spelling
66016,2017_OBy_146_1.txt,B1+,Articles
66017,2017_OBy_146_1.txt,B1+,Tense form
66018,2017_OBy_146_1.txt,B1+,Noun number
66019,2017_OBy_146_1.txt,B1+,Choice of lexical item
66020,2017_OBy_146_1.txt,B1+,Word choice
66021,2017_OBy_146_1.txt,B1+,Tense form
66022,2017_OBy_146_1.txt,B1+,Absence of a component in clause or sentence
66023,2017_OBy_146_1.txt,B1+,Articles
66024,2017_OBy_146_1.txt,B1+,Capitalisation
66025,2017_OBy_146_1.txt,B1+,Articles
66026,2017_OBy_146_1.txt,B1+,Articles
66027,2017_OBy_146_1.txt,B1+,Absence of a component in clause or sentence
66028,2017_OBy_146_1.txt,B1+,"Change, addition, deletion of a part of collocation"
66029,2017_OBy_146_1.txt,B1+,Punctuation
66030,2017_OBy_146_1.txt,B1+,Absence of a component in clause or sentence
66031,2017_OBy_146_1.txt,B1+,Prepositions
66032,2017_OBy_146_1.txt,B1+,Prepositions
66033,2017_OBy_146_1.txt,B1+,Articles
66034,2017_OBy_146_1.txt,B1+,Articles
66035,2017_OBy_146_1.txt,B1+,Articles
66036,2017_OBy_146_1.txt,B1+,Articles
66037,2017_OBy_146_1.txt,B1+,Derivation
66038,2017_OBy_146_1.txt,B1+,Redundant component in clause or sentence
66039,2017_OBy_146_1.txt,B1+,Choice of lexical item
66040,2017_OBy_146_1.txt,B1+,"Change, addition, deletion of a part of collocation"
66063,2017_OBy_147_1.txt,B1+,Capitalisation
66064,2017_OBy_147_1.txt,B1+,Agreement
66065,2017_OBy_147_1.txt,B1+,Articles
66066,2017_OBy_147_1.txt,B1+,Capitalisation
66067,2017_OBy_147_1.txt,B1+,Choice of lexical item
66068,2017_OBy_147_1.txt,B1+,Agreement
66069,2017_OBy_147_1.txt,B1+,Articles
66070,2017_OBy_147_1.txt,B1+,Punctuation
66071,2017_OBy_147_1.txt,B1+,Articles
66072,2017_OBy_147_1.txt,B1+,Choice of tense
66073,2017_OBy_147_1.txt,B1+,Articles
66074,2017_OBy_147_1.txt,B1+,Choice of tense
66075,2017_OBy_147_1.txt,B1+,Articles
66076,2017_OBy_147_1.txt,B1+,Choice of lexical item
66077,2017_OBy_147_1.txt,B1+,Confusion of categories
66078,2017_OBy_147_1.txt,B1+,Articles
66079,2017_OBy_147_1.txt,B1+,Punctuation
66080,2017_OBy_147_1.txt,B1+,Tense form
66081,2017_OBy_147_1.txt,B1+,Punctuation
66082,2017_OBy_147_1.txt,B1+,Absence of a component in clause or sentence
66083,2017_OBy_147_1.txt,B1+,Word order
66084,2017_OBy_147_1.txt,B1+,Choice of tense
66085,2017_OBy_147_1.txt,B1+,Punctuation
66086,2017_OBy_147_1.txt,B1+,Articles
66087,2017_OBy_147_1.txt,B1+,Prepositions
66088,2017_OBy_147_1.txt,B1+,Punctuation
66089,2017_OBy_147_1.txt,B1+,Conjunctions
66090,2017_OBy_147_1.txt,B1+,Articles
66091,2017_OBy_147_1.txt,B1+,Articles
66092,2017_OBy_147_1.txt,B1+,Confusion of categories
66093,2017_OBy_147_1.txt,B1+,Spelling
66094,2017_OBy_147_1.txt,B1+,Absence of necessary explanation or detail
66095,2017_OBy_147_1.txt,B1+,Punctuation
66096,2017_OBy_147_1.txt,B1+,Redundant component in clause or sentence
66097,2017_OBy_147_1.txt,B1+,Redundant component in clause or sentence
66134,2017_OBy_148_1.txt,B2,Absence of necessary explanation or detail
66135,2017_OBy_148_1.txt,B2,Choice of lexical item
66136,2017_OBy_148_1.txt,B2,Prepositions
66137,2017_OBy_148_1.txt,B2,Punctuation
66138,2017_OBy_148_1.txt,B2,Absence of necessary explanation or detail
66139,2017_OBy_148_1.txt,B2,Word order
66140,2017_OBy_148_1.txt,B2,Punctuation
66141,2017_OBy_148_1.txt,B2,Choice of lexical item
66142,2017_OBy_148_1.txt,B2,Noun number
